BHCMIS.ID,ClinicName,STATE,CHC,MHC,HO,PH,Year,GranteeID,LongGrantID,ModernGranteeID
037460,"VALLEY HEALTH CARE, INC. ",WV,TRUE,FALSE,FALSE,FALSE,2011,NA,NA,H80CS00583
037480,Kuumba CHC,VA,1,0,0,0,2001,1166,NA,NA
037480,Kuumba Community Health & Wellness Center,VA,1,0,0,0,2002,1354,NA,NA
037480,Kuumba Community Health & Wellness Center,VA,1,0,0,0,2003,1434,NA,NA
037480,Kuumba Community Health & Wellness Center,VA,1,0,0,0,2004,925,NA,NA
037480,Kuumba Community Health & Wellness Center,VA,1,0,0,0,2005,1109,NA,NA
037480,Kuumba Community Health and Wellness Center,VA,1,0,0,0,2006,2297,NA,NA
037480,Kuumba Community Health and Wellness Center,VA,1,0,0,0,2007,1719,NA,NA
037480,KUUMBA COMM. HLTH & WELLNESS CENTER,VA,1,0,0,0,2008,930,NA,NA
037480,KUUMBA COMM. HLTH & WELLNESS CENTER,VA,1,0,0,0,2009,969,E0D55F8E-74D3-4166-B068-D97A7B1C2423,NA
037480,KUUMBA COMM. HLTH & WELLNESS CENTER,VA,1,0,0,0,2010,2084,E0D55F8E-74D3-4166-B068-D97A7B1C2423,NA
037480,KUUMBA COMM. HLTH & WELLNESS CENTER,VA,TRUE,FALSE,FALSE,FALSE,2011,NA,NA,H80CS00608
037680,Columbia Road Hlth Svcs,DC,1,0,0,0,2002,1276,NA,NA
037680,Columbia Road Hlth Svcs,DC,1,0,0,0,2003,1655,NA,NA
037680,"Columbia Road Health Services, Inc.",DC,1,0,0,0,2004,1055,NA,NA
037680,"Columbia Road Health Services, Inc.",DC,1,0,0,0,2005,1116,NA,NA
037680,"Columbia Road Health Services, Inc.",DC,1,0,0,0,2006,2011,NA,NA
037680,"Columbia Road Health Services, Inc.",DC,1,0,0,0,2007,1716,NA,NA
037680,COLUMBIA ROAD HEALTH SERVICES,DC,1,0,0,0,2008,679,NA,NA
037680,COLUMBIA ROAD HEALTH SERVICES,DC,1,0,0,0,2009,711,170D70C3-FE66-4449-8675-9DD808524931,NA
037680,COLUMBIA ROAD HEALTH SERVICES,DC,1,0,0,0,2010,1826,170D70C3-FE66-4449-8675-9DD808524931,NA
037920,"Ritchie County Primary Care Assoc., Inc.",WV,1,0,0,0,2003,1092,NA,NA
037920,"Ritchie County Primary Care Assoc., Inc.",WV,1,0,0,0,2004,1273,NA,NA
037920,"Ritchie County Primary Care Assoc., Inc.",WV,1,0,0,0,2005,1778,NA,NA
037920,"Ritchie County Primary Care Association, Inc.",WV,1,0,0,0,2006,2283,NA,NA
037920,"Ritchie County Primary Care Association, Inc.",WV,1,0,0,0,2007,1338,NA,NA
037920,"Ritchie County Primary Care Assoc., Inc. ",WV,1,0,0,0,2008,1052,NA,NA
037920,"Ritchie County Primary Care Assoc., Inc. ",WV,1,0,0,0,2009,1100,475AC42D-BA19-4847-AFB6-F870DD21AC8E,NA
037920,"Ritchie County Primary Care Assoc., Inc. ",WV,1,0,0,0,2010,2215,475AC42D-BA19-4847-AFB6-F870DD21AC8E,NA
037920,"RITCHIE COUNTY PRIMARY CARE ASSOC., INC. ",WV,TRUE,FALSE,FALSE,FALSE,2011,NA,NA,H80CS00843
038440,"WOMENCARE, INC.",WV,1,0,0,0,2001,855,NA,NA
038440,"WOMENCARE, INC.",WV,1,0,0,0,2002,1282,NA,NA
038440,"WOMENCARE, INC.",WV,1,0,0,0,2003,1219,NA,NA
038440,"WomenCare, Inc.",WV,1,0,0,0,2004,1045,NA,NA
038440,"WomenCare, Inc. dba FamilyCare",WV,1,0,0,0,2005,1110,NA,NA
038440,"WomenCare, Inc. dba FamilyCare",WV,1,0,0,0,2006,2290,NA,NA
038440,"WomenCare, Inc.",WV,1,0,0,0,2007,1344,NA,NA
038440,"Womencare, Inc.",WV,1,0,0,0,2008,1060,NA,NA
038440,"Womencare, Inc.",WV,1,0,0,0,2009,1107,B0DBE077-F5A9-4864-B34F-F9D9BAB61450,NA
038440,"Womencare, Inc.",WV,1,0,0,0,2010,2222,B0DBE077-F5A9-4864-B34F-F9D9BAB61450,NA
038440,"WOMENCARE, INC.",WV,TRUE,FALSE,FALSE,FALSE,2011,NA,NA,H80CS00827
038480,Baltimore City HD,MD,0,0,0,0,2002,1598,NA,NA
038480,Baltimore City HD,MD,0,0,0,0,2003,1096,NA,NA
038480,Baltimore City Health Department,MD,0,0,0,0,2004,1070,NA,NA
038480,Northwestern High School,MD,0,0,0,0,2005,1788,NA,NA
038480,Northwestern High School,MD,0,0,0,0,2006,2561,NA,NA
038480,Baltimore City Health Department,MD,0,0,0,0,2007,1723,NA,NA
038480,BALTIMORE CITY HEALTH DEPARTMENT,MD,1,0,0,0,2008,230,NA,NA
038480,BALTIMORE CITY HEALTH DEPARTMENT,MD,1,0,0,0,2009,238,60C2E39D-9598-4AD5-9D8C-337C393F9FB0,NA
038480,BALTIMORE CITY HEALTH DEPARTMENT,MD,1,0,0,0,2010,1359,60C2E39D-9598-4AD5-9D8C-337C393F9FB0,NA
038480,BALTIMORE CITY HEALTH DEPARTMENT,MD,TRUE,FALSE,FALSE,FALSE,2011,NA,NA,H80CS00366
038580,Highland Medical Center,VA,1,0,0,0,2003,1225,NA,NA
038580,Highland Medical Center,VA,1,0,0,0,2004,922,NA,NA
038580,Highland Medical Center,VA,1,0,0,0,2005,1985,NA,NA
038580,Highland Medical Center,VA,1,0,0,0,2006,2070,NA,NA
038580,Highland Medical Center,VA,1,0,0,0,2007,1532,NA,NA
038580,"HIGHLAND MEDICAL CENTER, INC.",VA,1,0,0,0,2008,1008,NA,NA
038580,"HIGHLAND MEDICAL CENTER, INC.",VA,1,0,0,0,2009,1051,AC339C00-061A-4A75-B4A6-EB86A0934930,NA
038580,"HIGHLAND MEDICAL CENTER, INC.",VA,1,0,0,0,2010,2166,AC339C00-061A-4A75-B4A6-EB86A0934930,NA
038580,"HIGHLAND MEDICAL CENTER, INC.",VA,TRUE,FALSE,FALSE,FALSE,2011,NA,NA,H80CS01686
038800,"Wirt County Health Services Association,Inc.",WV,1,0,0,0,2002,1268,NA,NA
038800,"Wirt County Health Services Association,Inc.",WV,1,0,0,0,2003,1220,NA,NA
038800,"Wirt County Health Services Association,Inc.",WV,1,0,0,0,2004,1056,NA,NA
038800,"Wirt County Health Services Association,Inc.",WV,1,0,0,0,2005,1205,NA,NA
038800,"Wirt County Health Services Association, Inc.",WV,1,0,0,0,2006,2284,NA,NA
038800,"Wirt County Health Services Association, Inc.",WV,1,0,0,0,2007,1856,NA,NA
038800,"Wirt County Health Services Association, Inc. ",WV,1,0,0,0,2008,19,NA,NA
038800,"Wirt County Health Services Association, Inc. ",WV,1,0,0,0,2009,19,3EE65F9C-D7C4-41FD-938E-04CBA416C5A4,NA
038800,"Wirt County Health Services Association, Inc. ",WV,1,0,0,0,2010,1143,3EE65F9C-D7C4-41FD-938E-04CBA416C5A4,NA
038800,"WIRT COUNTY HEALTH SERVICES ASSOCIATION, INC. ",WV,TRUE,FALSE,FALSE,FALSE,2011,NA,NA,H80CS00256
039290,University of Pittsburgh,PA,0,0,0,1,2003,1212,NA,NA
039290,University of Pittsburgh,PA,0,0,0,1,2004,1718,NA,NA
039290,University of Pittsburgh,PA,0,0,0,1,2005,1787,NA,NA
039290,University of Pittsburgh,PA,0,0,0,1,2006,2567,NA,NA
039290,University Of Pittsburgh,PA,0,0,0,1,2007,1671,NA,NA
039290,UNIVERSITY OF PITTSBURGH,PA,0,0,0,1,2008,121,NA,NA
039290,UNIVERSITY OF PITTSBURGH,PA,0,0,0,1,2009,128,0B2298BF-266D-4ABC-B3C4-1A63CF43123A,NA
039290,UNIVERSITY OF PITTSBURGH,PA,0,0,0,1,2010,1251,0B2298BF-266D-4ABC-B3C4-1A63CF43123A,NA
039290,UNIVERSITY OF PITTSBURGH,PA,FALSE,FALSE,FALSE,TRUE,2011,NA,NA,H80CS00291
039840,Walnut Street Community Health Center,MD,1,0,0,0,2003,1651,NA,NA
039840,Walnut Street Community Health Center,MD,1,0,0,0,2004,1046,NA,NA
039840,Walnut Street Community Health Center,MD,1,0,0,0,2005,1348,NA,NA
039840,Walnut Street Community Health Center,MD,1,0,0,0,2006,2278,NA,NA
039840,Walnut Street Community Health Center,MD,1,0,0,0,2007,1721,NA,NA
039840,WALNUT STREET COMMUNITY HEALTH CENTER,MD,1,0,0,0,2008,1025,NA,NA
039840,WALNUT STREET COMMUNITY HEALTH CENTER,MD,1,0,0,0,2009,1070,E3E1EC8A-8364-42D4-ADE4-F0E6D5C4A771,NA
039840,WALNUT STREET COMMUNITY HEALTH CENTER,MD,1,0,0,0,2010,2185,E3E1EC8A-8364-42D4-ADE4-F0E6D5C4A771,NA
039840,WALNUT STREET COMMUNITY HEALTH CENTER,MD,TRUE,FALSE,FALSE,FALSE,2011,NA,NA,H80CS00857
03E00037,"Community Health Clinic, Inc.",PA,1,0,0,0,2009,725,5E08CF3F-3FE0-4AD4-AE10-A2B80EEB5F50,NA
03E00037,"Community Health Clinic, Inc.",PA,1,0,0,0,2010,1840,5E08CF3F-3FE0-4AD4-AE10-A2B80EEB5F50,NA
03E00037,"COMMUNITY HEALTH CLINIC, INC.",PA,TRUE,FALSE,FALSE,FALSE,2011,NA,NA,H80CS12880
03E00038,North Side Christian Health Center,PA,1,0,1,1,2009,241,134515A1-F0F2-4685-BABC-342477107686,NA
03E00038,North Side Christian Health Center,PA,1,0,1,1,2010,1362,134515A1-F0F2-4685-BABC-342477107686,NA
03E00038,NORTH SIDE CHRISTIAN HEALTH CENTER,PA,TRUE,FALSE,TRUE,TRUE,2011,NA,NA,H80CS12881
03E00039,Community Medical Services,PA,1,0,0,0,2009,237,C84A4FFA-9D36-40F4-831B-335954EC3530,NA
03E00049,GREATER PRINCE WILLIAM COMMUNITY HEALTH CENTER,VA,1,0,0,0,2009,1048,68BD11F2-08A9-498E-A9AF-EAD855CAB835,NA
03E00049,GREATER PRINCE WILLIAM COMMUNITY HEALTH CENTER,VA,1,0,0,0,2010,2163,68BD11F2-08A9-498E-A9AF-EAD855CAB835,NA
03E00049,GREATER PRINCE WILLIAM COMMUNITY HEALTH CENTER,VA,TRUE,FALSE,FALSE,FALSE,2011,NA,NA,H80CS12871
03E00050,LOUDOUN COMMUNITY HEALTH CENTER,VA,1,0,0,0,2009,704,CE8760F9-0876-496C-BEFE-9C3836F646DB,NA
03E00050,LOUDOUN COMMUNITY HEALTH CENTER,VA,1,0,0,0,2010,1820,CE8760F9-0876-496C-BEFE-9C3836F646DB,NA
03E00050,LOUDOUN COMMUNITY HEALTH CENTER,VA,TRUE,FALSE,FALSE,FALSE,2011,NA,NA,H80CS12862
03E00052,"Belington Community Medical Services Association, Inc",WV,1,0,0,0,2009,985,42DF768D-CB3E-43A0-99EC-DBF9CF1F6F0D,NA
03E00052,"Belington Community Medical Services Association, Inc",WV,1,0,0,0,2010,2100,42DF768D-CB3E-43A0-99EC-DBF9CF1F6F0D,NA
03E00052,"BELINGTON COMMUNITY MEDICAL SERVICES ASSOCIATION, INC",WV,TRUE,FALSE,FALSE,FALSE,2011,NA,NA,H80CS12878
03E00060,"COMMUNITY CLINIC, INC.",MD,1,0,0,0,2008,934,NA,NA
03E00060,"COMMUNITY CLINIC, INC.",MD,1,0,0,0,2009,973,CDCBC07A-F82C-4C10-9368-DA238F7A3B14,NA
03E00060,"COMMUNITY CLINIC, INC.",MD,1,0,0,0,2010,2088,CDCBC07A-F82C-4C10-9368-DA238F7A3B14,NA
03E00060,"COMMUNITY CLINIC, INC.",MD,TRUE,FALSE,FALSE,FALSE,2011,NA,NA,H80CS10591
03E00061,"HARRISONBURG COMMUNITY HEALTH CENTER, INC.",VA,1,0,0,0,2009,194,28C413BF-B314-4FAC-A455-291C126425AD,NA
03E00061,"HARRISONBURG COMMUNITY HEALTH CENTER, INC.",VA,1,0,0,0,2010,1317,28C413BF-B314-4FAC-A455-291C126425AD,NA
03E00061,"HARRISONBURG COMMUNITY HEALTH CENTER, INC.",VA,TRUE,FALSE,FALSE,FALSE,2011,NA,NA,H80CS10592
040040,FAMILY HEALTHCARE CORP.,AL,1,0,0,0,1996,NA,NA,NA
040070,"WEST ALABAMA HLTH SERVICES, INC",AL,1,0,0,0,1996,NA,NA,NA
040070,"WEST ALABAMA HLTH SERVICES, INC",AL,1,0,0,0,1997,NA,NA,NA
040070,FAMILY HEALTHCARE OF ALABAMA,AL,1,0,0,0,1998,NA,NA,NA
040070,FAMILY HEALTHCARE OF ALABAMA,AL,1,0,0,0,1999,NA,NA,NA
040130,"HEALTH SERVICES, INC.",AL,1,0,0,0,1996,NA,NA,NA
040130,"HEALTH SERVICES, INC.",AL,1,0,0,0,1997,NA,NA,NA
040130,"HEALTH SERVICES, INC.",AL,1,0,0,0,1998,NA,NA,NA
040130,"HEALTH SERVICES, INC.",AL,1,0,0,0,1999,NA,NA,NA
040130,"HEALTH SERVICES, INC.",AL,1,0,0,0,2000,796,NA,NA
040130,"HEALTH SERVICES, INC.",AL,1,0,0,0,2001,1708,NA,NA
040130,"HEALTH SERVICES, INC.",AL,1,0,0,0,2002,793,NA,NA
040130,"HEALTH SERVICES, INC.",AL,1,0,0,0,2003,1405,NA,NA
040130,"Health Services, Inc.",AL,1,0,0,0,2004,1689,NA,NA
040130,"Health Services, Inc.",AL,1,0,0,0,2005,1933,NA,NA
040130,"Health Services, Inc.",AL,1,0,0,0,2006,2957,NA,NA
040130,"Health Services, Inc.",AL,1,0,0,0,2007,2433,NA,NA
040130,"HEALTH SERVICES, INC.",AL,1,0,0,0,2008,108,NA,NA
040130,"HEALTH SERVICES, INC.",AL,1,0,0,0,2009,113,C3E995B2-C09A-4F3A-8FAA-184016651D13,NA
040130,"HEALTH SERVICES, INC.",AL,1,0,0,0,2010,1236,C3E995B2-C09A-4F3A-8FAA-184016651D13,NA
040130,"HEALTH SERVICES, INC.",AL,TRUE,FALSE,FALSE,FALSE,2011,NA,NA,H80CS00795
040160,CENTRAL ALABAMA COMPREHENSIVE,AL,1,0,0,0,1996,NA,NA,NA
040160,CENTRAL ALABAMA COMPREHENSIVE HEALTH INC,AL,1,0,0,0,1997,NA,NA,NA
040160,CENTRAL ALABAMA COMPREHENSIVE ,AL,1,0,0,0,1998,NA,NA,NA
040160,CENTRAL ALABAMA COMPREHENSIVE HEALTH INC,AL,1,0,0,0,1999,NA,NA,NA
040160,CENTRAL ALABAMA COMPREHENSIVE HEALTH INC,AL,1,0,0,0,2000,1596,NA,NA
040160,CENTRAL ALABAMA COMPREHENSIVE HEALTH INC,AL,1,0,0,0,2001,1205,NA,NA
040160,CENTRAL ALABAMA COMPREHENSIVE HEALTH INC,AL,1,0,0,0,2002,1434,NA,NA
040160,CENTRAL ALABAMA COMPREHENSIVE HEALTH INC,AL,1,0,0,0,2003,1187,NA,NA
040160,Central Alabama Comprehensive Health Inc,AL,1,0,0,0,2004,1613,NA,NA
040160,"Central Alabama Comprehensive Health, Inc.",AL,1,0,0,0,2005,1498,NA,NA
040160,"Central Alabama Comprehensive Health, Inc.",AL,1,0,0,0,2006,2575,NA,NA
040160,"Central Alabama Comprehensive Health, Inc.",AL,1,0,0,0,2007,2422,NA,NA
040160,"CENTRAL ALABAMA COMPREHENSIVE HEALTH, INC.",AL,1,0,0,0,2008,847,NA,NA
040160,"CENTRAL ALABAMA COMPREHENSIVE HEALTH, INC.",AL,1,0,0,0,2009,884,FF45B3F7-175B-426E-BF7C-C40F117E3EE5,NA
040160,"CENTRAL ALABAMA COMPREHENSIVE HEALTH, INC.",AL,1,0,0,0,2010,1999,FF45B3F7-175B-426E-BF7C-C40F117E3EE5,NA
040160,"CENTRAL ALABAMA COMPREHENSIVE HEALTH, INC.",AL,TRUE,FALSE,FALSE,FALSE,2011,NA,NA,H80CS00414
040210,"CENTRAL FLORIDA HEALTH CARE, INC",FL,1,1,0,0,1996,NA,NA,NA
040210,"CENTRAL FLORIDA HEALTH CARE, INC",FL,1,1,0,0,1997,NA,NA,NA
040210,"CENTRAL FLORIDA HEALTH CARE, I",FL,1,1,0,0,1998,NA,NA,NA
040210,"CENTRAL FLORIDA HEALTH CARE, INC",FL,1,1,0,0,1999,NA,NA,NA
040210,"CENTRAL FLORIDA HEALTH CARE, INC",FL,1,1,0,0,2000,900,NA,NA
040210,"CENTRAL FLORIDA HEALTH CARE, INC",FL,1,1,0,0,2001,1334,NA,NA
040210,"CENTRAL FLORIDA HEALTH CARE, INC",FL,1,1,0,0,2002,1399,NA,NA
040210,"CENTRAL FLORIDA HEALTH CARE, INC",FL,1,1,0,0,2003,1803,NA,NA
040210,"Central Florida Health Care, Inc",FL,1,1,0,0,2004,1599,NA,NA
040210,"Central Florida Health Care, Inc",FL,1,1,0,0,2005,1383,NA,NA
040210,"Central Florida Health Care, Inc.",FL,1,1,0,0,2006,2864,NA,NA
040210,Central Florida Health Center,FL,1,1,0,0,2007,2359,NA,NA
040210,"Central Florida Health Care, Inc.",FL,1,1,0,0,2008,731,NA,NA
040210,"Central Florida Health Care, Inc.",FL,1,1,0,0,2009,766,9AC6B6B9-7CF5-46DF-9372-AAAC68BED61E,NA
040210,"Central Florida Health Care, Inc.",FL,1,1,0,0,2010,1880,9AC6B6B9-7CF5-46DF-9372-AAAC68BED61E,NA
040210,"CENTRAL FLORIDA HEALTH CARE, INC.",FL,TRUE,TRUE,FALSE,FALSE,2011,NA,NA,H80CS00423
040230,Duval County Health Department-d/b/a Agape Community Health,FL,1,0,0,0,2003,1175,NA,NA
040230,Duval County Health Department-d/b/a Agape Community Health,FL,1,0,0,0,2004,1711,NA,NA
040230,Duval County Health Department,FL,1,0,0,0,2005,1275,NA,NA
040230,Duval County Health Department-Agape Community Health Center,FL,1,0,0,0,2006,2152,NA,NA
040230,Duval County Health Department-Agape Community Health Center,FL,1,0,0,0,2007,2041,NA,NA
040230,Duval County Health Department,FL,1,0,0,0,2008,53,NA,NA
040230,Duval County Health Department,FL,1,0,0,0,2009,54,C499FDE7-C30B-4574-9088-0BB71D336E6F,NA
040230,Duval County Health Department,FL,1,0,0,0,2010,1178,C499FDE7-C30B-4574-9088-0BB71D336E6F,NA
040230,DUVAL COUNTY HEALTH DEPARTMENT,FL,TRUE,FALSE,FALSE,FALSE,2011,NA,NA,H80CS00851
040250,"PROJECT HEALTH, INCORPORATED",FL,1,0,0,0,1996,NA,NA,NA
040250,"PROJECT HEALTH, INC.",FL,1,0,0,0,1997,NA,NA,NA
040250,PROJECT HEALTH INC/THOMAS E LA,FL,1,0,0,0,1998,NA,NA,NA
040250,PROJECT HEALTH INC/THOMAS E LANGLEY CTR,FL,1,0,0,0,1999,NA,NA,NA
040250,PROJECT HEALTH INC/THOMAS E LANGLEY MEDICAL CTR,FL,1,0,0,0,2000,763,NA,NA
040250,PROJECT HEALTH INC/THOMAS E LANGLEY MEDICAL CTR,FL,1,0,0,0,2001,980,NA,NA
040250,PROJECT HEALTH INC/THOMAS E LANGLEY MEDICAL CTR,FL,1,0,0,0,2002,896,NA,NA
040250,PROJECT HEALTH INC/THOMAS E LANGLEY MEDICAL CTR,FL,1,0,0,0,2003,1251,NA,NA
040250,Thomas E Langley Medical Center,FL,1,0,0,0,2004,969,NA,NA
040250,"Project Health, Inc. d/b/a Thomas E. Langley Medical Center",FL,1,0,0,0,2005,1767,NA,NA
040250,Thomas E. Langley Medical Center,FL,1,0,0,0,2006,2666,NA,NA
040250,"Project Health, Inc.",FL,1,0,0,0,2007,2188,NA,NA
040250,"Project Health, Inc.",FL,1,0,0,0,2008,975,NA,NA
040250,"Project Health, Inc.",FL,1,0,0,0,2009,1016,088CCFD4-120A-4266-8B51-E34E3FDB4136,NA
040250,"Project Health, Inc.",FL,1,0,0,0,2010,2131,088CCFD4-120A-4266-8B51-E34E3FDB4136,NA
040250,"PROJECT HEALTH, INC.",FL,TRUE,FALSE,FALSE,FALSE,2011,NA,NA,H80CS00412
040310,"BORINQUEN HEALTH CARE CTR, INC.",FL,1,0,0,0,1996,NA,NA,NA
040310,"BORINQUEN HEALTH CARE CTR, INC.",FL,1,0,0,0,1997,NA,NA,NA
040310,"BORINQUEN HEALTH CARE CENTER, ",FL,1,0,0,0,1998,NA,NA,NA
040310,"BORINQUEN HEALTH CARE CENTER, INC",FL,1,0,0,0,1999,NA,NA,NA
040310,"BORINQUEN HEALTH CARE CENTER, INC",FL,1,0,0,0,2000,1113,NA,NA
040310,"BORINQUEN HEALTH CARE CENTER, INC",FL,1,0,0,0,2001,1314,NA,NA
040310,"BORINQUEN HEALTH CARE CENTER, INC",FL,1,0,0,0,2002,992,NA,NA
040310,"BORINQUEN HEALTH CARE CENTER, INC",FL,1,0,0,0,2003,1555,NA,NA
040310,"Borinquen Health Care Center, Inc",FL,1,0,0,0,2004,1262,NA,NA
040310,"Borinquen Health Care Center, Inc",FL,1,0,0,0,2005,1440,NA,NA
040310,"Borinquen Health Care Center, Inc",FL,1,0,0,0,2006,2594,NA,NA
040310,"Borinquen Health Care Center, Inc.",FL,1,0,0,0,2007,2129,NA,NA
040310,"Borinquen Health Care Center, Inc.",FL,1,0,0,0,2008,870,NA,NA
040310,"Borinquen Health Care Center, Inc.",FL,1,0,0,0,2009,907,DFD68EB7-EEB0-473B-8A94-C97FDE28C7F6,NA
040310,"Borinquen Health Care Center, Inc.",FL,1,0,0,0,2010,2022,DFD68EB7-EEB0-473B-8A94-C97FDE28C7F6,NA
040310,"BORINQUEN HEALTH CARE CENTER, INC.",FL,TRUE,FALSE,FALSE,FALSE,2011,NA,NA,H80CS00618
040320,DORIS ISON SOUTH DADE COMMUNITY,FL,1,1,0,0,1996,NA,NA,NA
040320,"COMMUNITY HEALTH OF SOUTH DADE, INC",FL,1,1,0,0,1997,NA,NA,NA
040320,COMMUNITY HEALTH OF SOUTH DADE,FL,1,1,0,0,1998,NA,NA,NA
040320,"COMMUNITY HEALTH OF SOUTH DADE, INC",FL,1,0,0,0,1999,NA,NA,NA
040320,"COMMUNITY HEALTH OF SOUTH DADE, INC",FL,1,1,0,0,2000,1457,NA,NA
040320,"COMMUNITY HEALTH OF SOUTH DADE, INC",FL,1,1,0,0,2001,1457,NA,NA
040320,"COMMUNITY HEALTH OF SOUTH DADE, INC",FL,1,1,0,0,2002,989,NA,NA
040320,"COMMUNITY HEALTH OF SOUTH DADE, INC",FL,1,1,0,0,2003,1250,NA,NA
040320,"Community Health Of South Dade, Inc",FL,1,1,0,0,2004,982,NA,NA
040320,"Community Health Of South Dade, Inc",FL,1,1,0,0,2005,1564,NA,NA
040320,"Community Health Of South Dade, Inc.",FL,1,1,0,0,2006,2252,NA,NA
040320,"Community Health of South Dade, Inc.",FL,1,1,1,0,2007,2353,NA,NA
040320,"Community Health of South Florida, Inc.",FL,1,1,1,0,2008,98,NA,NA
040320,"Community Health of South Florida, Inc.",FL,1,1,1,0,2009,102,AC593B82-FD53-417D-B37A-15D602BB3885,NA
040320,"Community Health of South Florida, Inc.",FL,1,1,1,0,2010,1225,AC593B82-FD53-417D-B37A-15D602BB3885,NA
040320,"COMMUNITY HEALTH OF SOUTH FLORIDA, INC.",FL,TRUE,TRUE,TRUE,FALSE,2011,NA,NA,H80CS00821
040330,"ECONOMIC OPPORTUNITY FHC, INC.",FL,1,0,0,0,1996,NA,NA,NA
040330,"ECONOMIC OPPORTUNITY FHC, INC.",FL,1,0,0,0,1997,NA,NA,NA
040330,"ECONOMIC OPPORTUNITY FHC, INC.",FL,1,0,0,0,1998,NA,NA,NA
040330,"ECONOMIC OPPORTUNITY FHC, INC.",FL,1,0,0,0,1999,NA,NA,NA
040330,"ECONOMIC OPPORTUNITY FHC, INC.",FL,1,0,0,0,2000,1376,NA,NA
040330,"ECONOMIC OPPORTUNITY FHC, INC.",FL,1,0,0,0,2001,1335,NA,NA
040330,"ECONOMIC OPPORTUNITY FHC, INC.",FL,1,0,0,0,2002,1397,NA,NA
040330,"ECONOMIC OPPORTUNITY FHC, INC.",FL,1,0,0,0,2003,1176,NA,NA
040330,"Economic Opportunity FHC, Inc.",FL,1,0,0,0,2004,1261,NA,NA
040330,"Economic Opportunity FHC, Inc.",FL,1,0,0,0,2005,1757,NA,NA
040330,"Economic Opportunity FHC, Inc.",FL,1,0,0,0,2006,2972,NA,NA
040330,"Economic Opportunity FHC, Inc.",FL,1,0,0,0,2007,2358,NA,NA
040330,"Jessie Trice Community Health Center, Inc.",FL,1,0,0,0,2008,883,NA,NA
040330,"Jessie Trice Community Health Center, Inc.",FL,1,0,0,0,2009,920,48E00AA7-E210-4BB7-81DC-CD67E85250A7,NA
040330,"Jessie Trice Community Health Center, Inc.",FL,1,0,0,0,2010,2035,48E00AA7-E210-4BB7-81DC-CD67E85250A7,NA
040330,"JESSIE TRICE COMMUNITY HEALTH CENTER, INC.",FL,TRUE,FALSE,FALSE,FALSE,2011,NA,NA,H80CS00732
040340,FAMILY MEDICAL AND DENTAL CTRS.,FL,1,1,0,0,1996,NA,NA,NA
040340,FAMILY MEDICAL AND DENTAL CTRS.,FL,1,1,0,0,1997,NA,NA,NA
040340,RURAL HLTH CARE INC/FAM. MED&D,FL,1,1,0,0,1998,NA,NA,NA
040340,RURAL HLTH CARE INC/FAM. MED&DENTAL CTR,FL,1,1,0,0,1999,NA,NA,NA
040340,RURAL HLTH CARE INC/FAM. MED&DENTAL CTR,FL,1,1,0,0,2000,1458,NA,NA
040340,RURAL HLTH CARE INC/FAM. MED&DENTAL CTR,FL,1,1,0,0,2001,1336,NA,NA
040340,RURAL HLTH CARE INC/FAM. MED&DENTAL CTR,FL,1,1,0,0,2002,1460,NA,NA
040340,RURAL HLTH CARE INC/FAM. MED&DENTAL CTR,FL,1,1,0,0,2003,1343,NA,NA
040340,"Rural Health Care, Inc. dba Family Medical & Dental Centers",FL,1,1,0,0,2004,1204,NA,NA
040340,Rural Hlth Care Inc/Fam. Med&Dental Ctr,FL,1,1,0,0,2005,1105,NA,NA
040340,"Rural Health Care, Inc. dba Family Medical & Dental Centers",FL,1,1,0,0,2006,2089,NA,NA
040340,"Rural Health Care, Inc. dba Family Medical & Dental Centers",FL,1,1,0,0,2007,1901,NA,NA
040340,"Rural Health Care, Inc.",FL,1,1,0,0,2008,456,NA,NA
040340,"Rural Health Care, Inc.",FL,1,1,0,0,2009,475,E778F4B9-B30E-4709-91E1-6A066F8E415A,NA
040340,"Rural Health Care, Inc.",FL,1,1,0,0,2010,1597,E778F4B9-B30E-4709-91E1-6A066F8E415A,NA
040340,"RURAL HEALTH CARE, INC.",FL,TRUE,TRUE,FALSE,FALSE,2011,NA,NA,H80CS00081
040370,"FLORIDA CHC'S, INC.",FL,1,1,0,0,1996,NA,NA,NA
040370,"FLORIDA CHC'S, INC.",FL,1,1,0,0,1997,NA,NA,NA
040370,"FLORIDA CHC'S, INC.",FL,1,1,0,0,1998,NA,NA,NA
040370,"FLORIDA CHC'S, INC.",FL,1,1,0,0,1999,NA,NA,NA
040370,"FLORIDA CHC'S, INC.",FL,1,1,0,0,2000,733,NA,NA
040370,"FLORIDA CHC'S, INC.",FL,1,1,0,0,2001,952,NA,NA
040370,"FLORIDA CHC'S, INC.",FL,1,1,0,0,2002,892,NA,NA
040370,"FLORIDA CHC'S, INC.",FL,1,1,0,0,2003,1039,NA,NA
040370,"Florida CHC's, Inc.",FL,1,1,0,0,2004,966,NA,NA
040370,"Florida CHC's, Inc.",FL,1,1,0,0,2005,1183,NA,NA
040370,"Florida CHC's, Inc.",FL,1,1,0,0,2006,2043,NA,NA
040370,"Florida Community Health Centers, Inc.",FL,1,1,0,0,2007,1665,NA,NA
040370,Florida Community Health Centers,FL,1,1,0,0,2008,811,NA,NA
